,Links
11482,https://citycenter.jo/gaming/graphic-card-gaming/desktop-graphics-cards/msi-ventus-3x-geforce-rtx-4070-ti-super-16gb-gddr6x-oc-edition-pci-express-4-0-atx-video-card
11483,https://citycenter.jo/gaming/graphic-card-gaming/msi-geforce-rtx-5050-8g-ventus-2x-oc-8gb-graphics-card-gddr6-128-bit-memory-2602-mhz-engine-clock-20-gbps-memory-clock-2560-cuda-cores
11484,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/business-laptop/microsoft-surface-laptop-studio-2-2023-13gen-intel-core-i7-13700h-14-cores-w-2-4k-120hz-touch-screen-nvidia-rtx-4050-6gb-platinum
11485,https://citycenter.jo/pc-and-laptops/apple-new-macbook-air-13-2024-apple-m3-512gb-16gb-8-core-cpu-10-core-gpu-retina-true-tone-starlight-color
11486,https://citycenter.jo/gaming/gaming-monitor/gaming-monitors/samsung-27-odyssey-g7-smart-g70d-series-uhd-4k-ips-144hz-1ms-hdr10-hdmi-2-1-g-sync-freesync-w-ajdustable-stand-speakers
11487,https://citycenter.jo/gaming/gaming-cases/cases-mid-tower-case/cooler-master-masterbox-520-tempered-glass-black-edition-tempered-glass-panel-3x-argb-lighting-fans
11488,https://citycenter.jo/gaming/v-tac-portable-power-station-with-lifepo4-storage-battery-1050wh-ac-220v-2-1000w-328-300mah-max-1800w-rechargeable-with-power-supply-or-portable-photovoltaic-solar-panel
11489,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/lightweight-laptop/lenovo-flex-5-16-new-12gen-intel-core-i7-10-cores-2-in-1-w-full-hd-camera-ips-touch-display-cloud-grey
11490,https://citycenter.jo/computer-hardware-audio/anker-soundcore-liberty-5-noise-cancelling-wireless-earbuds-2x-stronger-voice-reduction-real-time-adaptive-noise-cancellation-fast-charging-dolby-audio-6-mic-ai-clear-calls-long-battery-life-blue
11491,https://citycenter.jo/computer-hardware/components-case-and-chassis/lian-li-o11-dynamic-evo-o11dex-black-aluminum-steel-tempered-glass-white
11492,https://citycenter.jo/pc-and-laptops/laptop-accessories-laptop-and-desktop/belkin-connect-usb-c-6-in-1-core-gan-dock-130w-multiport-docking-station-w-96w-pd-to-peripherals-usb-c-usb-a-gigabit-ethernet-hdmi-4k-ports-for-gaming-macbook-pro-pc-laptops-chromebook
11493,https://citycenter.jo/gaming/gaming-monitor/lcd-led-monitors/dell-e2423h-24-full-hd-slim-bezel-design-display-port-vga-interface-black
11494,https://citycenter.jo/gaming/gaming-diy-water-cooling/fittings/push-in-hd/for-16mm-5-8-od-tubing
11495,https://citycenter.jo/computer-hardware-storage/storage-nas/synology-diskstation-ds1817-4gb-8-bay-nas-for-smb
11496,https://citycenter.jo/computer-hardware-peripherals/peripherals-mouse-pad/logitech-g640-large-cloth-gaming-mouse-pad-optimized-for-gaming-sensors-moderate-surface-friction-non-slip-mouse-mat-black
11497,https://citycenter.jo/peripherals-printer-and-scanner/epson-ecotank-l5290-3-in-1-office-ink-tank-printer-a4-colour-printer-w-adf-wi-fi-color-lcd-screen-up-to-33ppm-15ppm-black
11498,https://citycenter.jo/computer-hardware-storage/storage-external-enclosure
11499,https://citycenter.jo/gaming/gaming-peripherals/keyboard/wired/razer-huntsman-v2-tenkeyless-optical-gaming-keyboard-clicky-purple-switch
11500,https://citycenter.jo/gaming/gaming-monitor/lcd-led-monitors/dell-p2723d-27-ips-qhd-2k-professional-adjustable-stand-monitor-w-display-port-hdmi-usb-hub
11501,https://citycenter.jo/gaming/gaming-cases/cases-mid-tower-case/xigmatek-aquarius-s-arctic-rgb-front-left-tempered-glass-white
11502,https://citycenter.jo/computer-hardware-storage/storage-memory-card/kingston-64gb-sdxc-canvas-react-plus-300mb-s-read-for-uhs-ii-4k-8k-professional-cinema-cameras
11503,https://citycenter.jo/gaming/gaming-peripherals/keyboard/bluetooth
11504,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/lenovo-new-thinkpad-edge-e14-gen-6-2024-intel-ultra-5-12-cores-intel-ai-boost-optimized-performance-with-low-power-w-ddr5-memory-backlit-keyboard-customized-black
11505,https://citycenter.jo/computer-hardware-peripherals/peripherals-cable/trendnet-tu-s9-usb-to-serial-converter
11506,https://citycenter.jo/computer-hardware/components-solid-state-drive-ssd/kingston-fury-renegade-1tb-pcie-4-0-nvme-m-2-ssd-up-to-7-300mb-s-w-heatsink-ps5-ready
11507,https://citycenter.jo/gaming/gaming-peripherals/printer-scanner/brother-dcp-l2640dw-wireless-mono-laser-multifunction-3-in-one-printer-w-50-page-auto-document-feeder-black
11508,https://citycenter.jo/computer-hardware-storage/ssds-solid-state-drive/my-passport-ssd-500gb-portable-ssd-usb-3-2-up-to-1050mb-s-silver
11509,https://citycenter.jo/computer-hardware-monitor-and-display/lcd-led-monitors/lenovo-thinkvision-e24-30-24-ips-full-hd-100hz-99-srgb-tiny-support-vga-hdmi-displayport-interface-w-speakers-adjustable-stand-black
11510,https://citycenter.jo/gaming/gaming-cooling/cooling-air-cooler/cooler-master-masteair-ma410m-rgb-cpu-cooler
11511,https://citycenter.jo/computer-hardware/computer-hardware-monitor-and-display/dell-ultrasharp-u2724d-27-ips-qhd-2k-120hz-w-brilliant-colors-auto-brightness-color-temperature-adjustmemt-w-usb-c-silver
11512,https://citycenter.jo/gaming/gaming-peripherals/logitech-signature-plus-m750-wireless-mouse-for-small-to-medium-hands-smartwheel-bluetooth-multi-device-24-month-battery-silent-clicks-customizable-side-buttons-contoured-shape-graphite
11513,https://citycenter.jo/pc-and-laptops/pc-and-laptops-desktops/desktops-all-one/lenovo-ideacentre-3-all-in-one-12gen-intel-core-i5-12-cores-w-24-none-touch-w-nvidia-graphic-card-black
11514,https://citycenter.jo/pc-and-laptops/pc-and-laptops-desktops/powered-by-asus-5090-101-gaming-pc-new-intel-core-ultra-9-k-series-24-cores-w-new-nvidia-rtx-5090-32gb-liquid-cooler
11515,https://citycenter.jo/gaming/gaming-cooling/xigmatek-120mm-orange
11516,https://citycenter.jo/pc-and-laptops/pc-and-laptops-tablet-pc/apple-ipad-9th-generation-late-2021-10-2-64gb-wifi-space-grey
11517,https://citycenter.jo/computer-hardware-peripherals?page=5
11518,https://citycenter.jo/peripherals-printer-and-scanner/printer-and-scanner-photo-paper/canon-rp-108-all-in-one-ink-cartridge-photo-paper-pack-100-x-148-mm-paper-set-108-sheets
11519,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/apple-new-macbook-air-15-2025-apple-m4-512gb-16gb-10-core-cpu-10-core-gpu-retina-true-tone-sky-blue
11520,https://citycenter.jo/gaming/gaming-peripherals/cable/display-port-cable/promate-transline-cc-usb-c-to-usb-c-cable-60w-power-delivery-transparent-shells-120cm-nylon-braided-cord
11521,https://citycenter.jo/gaming/gaming-cooling/cooling-hydro-cooler-all-one/cooler-master-masterliquid-ml360-illusion-liquid-cooler-translucent-dome-3rd-gen-dual-chamber-pump
11522,https://citycenter.jo/gaming/graphic-card-gaming/asus-dual-geforce-rtx-4070-super-pcie-4-0-12gb-gddr6x-dlss-3-axial-tech-fan-design-auto-extreme-technology
11523,https://citycenter.jo/pc-and-laptops/pc-and-laptops-desktops/desktops-all-one/lenovo-ideacentre-3-all-in-one-11gen-intel-core-i5-w-24-touch-screen-black
11524,https://citycenter.jo/computer-hardware-storage/internal-external-hdds?page=6
11525,https://citycenter.jo/gaming/gaming-storage-drive/ssds/internal-ssds/samsung-970-evo-nvme-250gb-m-2-pci-express-3-0
11526,https://citycenter.jo/computer-hardware/components-memory-ram/memory-ram-notebook-dram/kingston-valueram-32gb-5600mhz-ddr5-non-ecc-cl46-sodimm-laptop-memory
11527,https://citycenter.jo/computer-hardware-storage/ssds-solid-state-drive/synology-bee-series-drive-4tb-pocket-external-ssd-usb-c-connector-usb-3-2-gen-2-interface-up-to-1050mb-s-speed-black
11528,https://citycenter.jo/computer-hardware/components-memory-ram/kingston-fury-beast-rgb-16gb-1-x-16gb-3733mhz-ddr4-ram
11529,https://citycenter.jo/computer-hardware-storage?page=30
11530,https://citycenter.jo/gaming/gaming-monitor/asus-rog-swift-pg32ucdp-32-4k-oled-woled-dual-mode-4k-240hz-fhd-480hz-0-03ms-g-sync-compatible-custom-heatsink-ai-gaming-99-dci-p3-true-10-bit-usb-c-90w
11531,https://citycenter.jo/gaming/gaming-gaming-pcs/custom-gaming-pcs/and-power-system/cc-power-9070-104-gaming-pc-new-9gen-amd-ryzen-7-9700x-8-cores-w-amd-radeon-9070-16gb-ddr6-ddr5-memory-advanced-air-cooler
11532,https://citycenter.jo/computer-hardware-monitor-and-display/lcd-led-monitors?page=15
11533,https://citycenter.jo/pc-and-laptops/laptop-accessories-laptop-and-desktop/anker-prime-charger-100w-3-port-gan-usb-c-charger-block-foldable-and-compact-for-macbook-ipad-iphone-17-series-galaxy-s24-s23-and-more-black
11534,https://citycenter.jo/gaming/gaming-peripherals/mouse/wireless-mouse-mouse/razer-basilisk-v3-x-wireless-hyperspeed-5g-advanced-18k-optical-sensor-customizable-wireless-iconic-ergonomic-form-with-9-customisable-controls-chroma
11535,https://citycenter.jo/computer-hardware-peripherals/peripherals-keyboard/hp-hyperx-alloy-origins-65-mechanical-65-form-factor-linear-red-switch-rgb-led-backlit-keyboard
11536,https://citycenter.jo/computer-hardware-storage/ssds-solid-state-drive/kingston-nv3-500gb-m-2-2280-nvme-pcie-gen-4x4-internal-ssd-up-to-6000-mb-s
11537,https://citycenter.jo/computer-hardware/components-hard-drive?page=9
11538,https://citycenter.jo/gaming/gaming-peripherals/cable/hdmi/promate-prolink8k-150-hdmi-2-1-cable-48gbps-8k-hdmi-to-hdmi-cord-with-dynamic-hdr-1-5m-tangle-free-cord
11539,https://citycenter.jo/gaming/gaming-cases/cases-mid-tower-case/thermaltake-view-380-tg-atx-4x120mm-argb-fans-supports-hidden-connector-motherboard-front-side-dual-tempered-glass-panel-black
11540,https://citycenter.jo/computer-hardware-monitor-and-display/portable-monitors/v2com-s2-14-ips-full-hd-triple-screen-extender-portable-monitor-for-laptops-max-16-with-hdmi-usb-a-type-c-port-built-in-speakes
11541,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/lightweight-laptop/lenovo-thinkpad-l14-gen4-13gen-intel-core-i7-10-cores-powerful-performance-military-grade-laptop-black
11542,https://citycenter.jo/gaming/gaming-peripherals/mouse/wireless-mouse-mouse/logitech-ergo-m575s-wireless-trackball-mouse-wireless-ergonomic-mouse-with-bluetooth-and-encrypted-dongle-comfortable-thumb-control-precise-and-smooth-tracking-for-pc-mac-black-blue-ball
11543,https://citycenter.jo/computer-hardware/components-case-and-chassis?page=2
11544,https://citycenter.jo/gaming/gaming-peripherals/keyboard/bluetooth/redragon-k660-rgb-wired-gaming-keyboard-80-87-keys-mechanical-keyboard-w-aluminum-base-upgraded-hot-swap-socket-and-noise-absorbing-foams-red-switch
11545,https://citycenter.jo/computer-hardware-peripherals/peripherals-cable/usb-c/promate-springy-usb-c-to-usb-c-premium-magnetic-self-organizing-cable-with-60w-power-delivery-and-120cm-durable-nylon-braided-sync-and-charge-cable-reversible-connectors-thick-copper-core-black
11546,https://citycenter.jo/gaming/gaming-peripherals/cable/usb-cable/mcdodo-ca-6830-usb-c-to-usb-c-cable-60w-rapid-charging-pd-compatible-multifunction-strap-charging-cable-high-speed-data-transfer-1-2m-macbook-ipad-iphone-black
11547,https://citycenter.jo/computer-hardware-audio/mcdodo-hp-8221-anc-enc-ai-translation-earbuds-real-time-multilingual-translator-hybrid-noise-cancelling-for-business-travel-up-to-24-hours-of-playtime-with-charging-case-silver
11548,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/gaming-laptop/asus-tuf-gaming-a15-2024-fa506nfr-new-7gen-amd-ryzen-7-7435hs-8-cores-w-nvidia-rtx-2050-4gb-144hz-display-mecha-grey
11549,https://citycenter.jo/gaming/gaming-memory-ram/desktop-memory/hyperx-fury-16gb-rgb-3200-mhz-ddr4-memory
11550,https://citycenter.jo/gaming/gaming-peripherals/power-protection-upss/mcdodo-mc-0231-power-bank-10000mah-33w-super-fast-charging-with-build-in-type-c-lightning-cable-smart-lcd-digital-display-black
11551,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/gaming-laptop/asus-new-rog-strix-g16-2024-g614jvr-new-14gen-intel-core-i9-14900hx-24-cores-w-nvidia-rtx-4060-8gb-ddr6-16-ips-165hz-display-customized-gray
11552,https://citycenter.jo/pc-and-laptops/computer-hardware-server-and-workstation/lenovo-thinksystem-st50-v2-intel-xeon-e-2324g-up-to-4-6ghz-4-cores-w-16gb-memory-2x-1tb-hdd-raid
11553,https://citycenter.jo/computer-hardware-peripherals/logitech-ergo-m575s-wireless-trackball-mouse-wireless-ergonomic-mouse-with-bluetooth-and-encrypted-dongle-comfortable-thumb-control-precise-and-smooth-tracking-for-pc-mac-black-blue-ball
11554,https://citycenter.jo/gaming/gaming-peripherals/mouse/wireless-mouse-mouse/lenovo-legion-m410-wire-wireless-rgb-mouse-6-button-palm-grip-16-000-dpi-53-hour-rechargeable-battery-2-zone-rgb-lighting-nvidia-reflex-compatible
11555,https://citycenter.jo/gaming/gaming-peripherals/keyboard/wireless/apple-magic-keyboard-with-touch-id-for-mac-models-with-apple-silicon-arabic-english-layout-includes-lighting-to-usb-cable
11556,https://citycenter.jo/gaming/gaming-monitor/gaming-monitors/asus-tuf-vg27aql5a-gaming-ai-27-fast-ips-qhd-210hz-0-3-ms-gtg-hdr-400-adaptive-sync-w-seakers-height-adjustment-black
11557,https://citycenter.jo/gaming/gaming-storage-drive/kingston-xs1000-1tb-high-performance-pocket-sized-external-ssd-usb-c-w-usb-c-to-usb-a-cable
11558,https://citycenter.jo/computer-hardware-monitor-and-display/lg-27uk650-27-4k-uhd-hdr-ips-monitor-amd-freesync
11559,https://citycenter.jo/gaming/gaming-gaming-laptops/dell-g15-5530-gaming-2023-new-13gen-intel-core-i7-13650hx-14-cores-w-nvidia-rtx-4060-8gb-ddr6-huge-battery-ips-165hz-display-3-years-warranty
11560,https://citycenter.jo/gaming/graphic-card-gaming/desktop-graphics-cards/gigabyte-geforce-rtx-5070-windforce-oc-sff-graphics-card-12gb-gddr7-192-bit-memory-2542-mhz-core-clock-6144-cuda-cores-pci-express-5-0
11561,https://citycenter.jo/computer-hardware-storage/storage-usb-pendrive
11562,https://citycenter.jo/gaming/gaming-cases/cases-mid-tower-case/deepcool-cc560-v2-mid-tower-gaming-case-tempered-glass-pre-installed-3x-120mm-led-fans-support-up-to-163mm-cooler-gpu-up-to-370m-white
11563,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/macbooks/apple-macbook-air-15-2024-new-apple-m3-256gb-16gb-8-core-cpu-10-core-gpu-retina-true-tone-starlight-color
11564,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/lightweight-laptop/lenovo-yoga-9-2-in-1-2024-ai-pc-new-intel-core-ultra-7-155h-high-performance-processor-16-cores-w-2-8k-oled-120hz-touch-screens-big-battery-cosmic-blue
11565,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/business-laptop/lenovo-thinkpad-t14-gen-4-new-amd-ryzen-7-pro-7gen-8-core-amd-ryzen-ai-w-ddr5-memory-touch-screen-thunder-black
11566,https://citycenter.jo/gaming/gaming-peripherals/cable/hdmi/promate-medialink-dp-displayport-to-hdmi-adapter-with-gold-platted-connectors-nylon-cable-uni-directional-display
11567,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/apple-macbook-air-13-2022-256gb-apple-m2-8-core-cpu-10-core-gpu-retina-true-tone-starlight
11568,https://citycenter.jo/computer-hardware/components-case-and-chassis/raidmax-meshian-x922-atx-mesh-front-tempered-glass-4x-120mm-argb-fan-preinstalled-supports-up-to-320mm-gpu-black
11569,https://citycenter.jo/gaming/gaming-motherboard?page=7
11570,https://citycenter.jo/gaming/gaming-gaming-chairs/razer-iskur-xl-ergonomic-lumbar-support-system-multi-layered-synthetic-leather-foam-cushions-engineered-to-carry-memory-foam-head-cushion-black
11571,https://citycenter.jo/gaming/gaming-storage-drive/kingston-ironkey-locker-50-64gb-encrypted-flash-drive-usb-3-2-xts-aes-protection-multi-password-security-options-automatic-cloud-backup-metal-casing
11572,https://citycenter.jo/gaming/gaming-cooling/cooling-hydro-cooler-all-one/deepcool-le720-liquid-cooler-250w-tdp-aio-360mm-argb-pwm-fan-copper-heatsink-aluminium-radiator-anti-leak-tech-cpu-water-cooler-intel-amd
11573,https://citycenter.jo/gaming/gaming-peripherals/keyboard/redragon-castor-k631wg-65-wired-rgb-gaming-keyboard-68-keys-compact-mechanical-keyboard-w-100-hot-swap-socket-free-mod-plate-mounted-pcb-dedicated-arrow-keys-quiet-red-switch
11574,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/home-student/acer-nitro-v-15-2023-anv15-51-914j-13gen-intel-core-i9-14-cores-w-ddr5-memory-nvidia-rtx-4050-6gb-165-hz-display-black
11575,https://citycenter.jo/computer-hardware-peripherals/peripherals-mouse/mouse-wireless?page=9
11576,https://citycenter.jo/computer-hardware-monitor-and-display/samsung-s3-s36c-24-essential-curved-1800r-full-hd-75hz-eye-care-amd-freesync-hdmi-d-sub-interface-black
11577,https://citycenter.jo/gaming/gaming-storage-drive/ssds/external-ssds?page=2
11578,https://citycenter.jo/gaming/gaming-peripherals?page=3
11579,https://citycenter.jo/gaming/gaming-gaming-pcs?page=1
11580,https://citycenter.jo/pc-and-laptops/dell-essential-backpack-15-e51520p-carry-case
11581,https://citycenter.jo/computer-hardware/components-memory-ram/memory-ram-desktop-dram/g-skill-trident-z5-royal-intel-xmp-3-0-rgb-series-32gb-2-x-16gb-pc-ram-ddr5-6400-desktop-memory-silver
11582,https://citycenter.jo/gaming/gaming-peripherals/mouse-pad/arrozi-floor-mat-zona-quattro-microfiber-gaming-chair-floor-mat-for-carpet-anti-slip-noise-dampening-floor-mat-for-office-chair-black-grey
11583,https://citycenter.jo/gaming/graphic-card-gaming/msi-geforce-rtx-5060-ti-gaming-duke-3x-oc-graphics-card-8gb-gddr7-128-bit-memory-2617-mhz-boost-clock-28-gbps-memory-speed-4608-cuda-cores-pci-express-gen-5-x16-black
11584,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/microsoft-surface/microsoft-surface-pro-10-2024-intel-core-ultra-7-12-cores-ai-powered-2-in-1-touch-256gb-16gb-w-2-8k-120hz-display-256gb-storage-platinum
11585,https://citycenter.jo/gaming/gaming-peripherals/cable/usb-c/anker-nano-usb-c-cable-240w-90cm-flexible-multi-color-braided-cord-fast-charging-type-c-charger-for-iphone-16-series-macbook-pro-wihte
11586,https://citycenter.jo/gaming/gaming-gaming-laptops?page=1
11587,https://citycenter.jo/computer-hardware-peripherals/peripherals-mouse-pad/razer-strider-hybrid-mouse-mat-a-soft-base-smooth-glide-anti-fraying-stitched-edges-large
11588,https://citycenter.jo/gaming/gaming-peripherals/power-protection-upss/battery-charger/anker-maggo-power-bank-ultra-slim-10-000mah-magnetic-battery-pack-qi2-certified-15w-ultra-fast-magsafe-compatible-portable-charger-ergonomic-design-for-iphone16-15-14-13-12-series-only-black
11589,https://citycenter.jo/gaming/gaming-peripherals/cable/anker-544-usb-c-to-usb-c-cable-240w-bio-nylon-charging-type-c-fast-charger-cable-for-macbook-ipad-1m-black
11590,https://citycenter.jo/pc-and-laptops/pc-and-laptops-desktops/cc-power-5090-103-gaming-pc-new-9gen-amd-ryzen-9-9950x3d-8-cores-w-new-nvidia-rtx-5090-32gb-liquid-cooler
11591,https://citycenter.jo/pc-and-laptops/laptop-accessories-laptop-and-desktop/numeric-keypad/targus-ultra-mini-usb-keypad-with-usb-port-connector-true-plug-and-play-device-connects-with-laptop-desktop-other-devices-black
11592,https://citycenter.jo/peripherals-printer-and-scanner/hp-laserjet-pro-mfp-3103fdn-mono-laser-multifunction-4-in-one-printer-usb-network-duplex-auto-feeder-white
11593,https://citycenter.jo/gaming/gaming-peripherals/keyboard/glorious-custom-gaming-keyboard-gmmk-100-percent-full-size-usb-wired-mechanical-keyboard-rgb-hot-swappable-switches-keycaps-black-metal-top-plate
11594,https://citycenter.jo/gaming/gaming-diy-water-cooling/accessories/hard-tubing
11595,https://citycenter.jo/computer-hardware-peripherals/peripherals-keyboard/logitech-g-pro-x-60-lightspeed-wireless-ultra-compact-tkl-60-mechanical-lightsync-rgb-dual-shot-pbt-keycaps-gx-optical-tactile-switches-white
11596,https://citycenter.jo/gaming/gaming-peripherals/power-protection-upss/anker-prime-power-bank-20-000mah-200w-portable-laptop-charger-for-travel-tsa-approved-smart-digital-display-2-usb-c-and-1-usb-a-port-for-iphone-16-15-14-series-samsung-macbook-and-more-visit-the-anker-store-black
11597,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/apple-new-macbook-air-13-2025-apple-m4-512gb-16gb-10-core-cpu-10-core-gpu-retina-true-tone-midnight-color
11598,https://citycenter.jo/pc-and-laptops/pc-and-laptops-desktops/home-business-desktop/hp-pro-mini-400-g9-2024-14gen-intel-core-i7-vpro-20-cores-mini-size-commercial-grade-performance-upgradable-design-w-3-years-warranty-black
11599,https://citycenter.jo/electronics/electronics-smart-home
11600,https://citycenter.jo/computer-hardware/components-video-card/deepcool-st500-argb-gpu-support-bracket-w-adjustable-3-axis-design-support-pillar
11601,https://citycenter.jo/gaming/gaming-cpu-and-processor/intel-core-i5-7640x-x-series-kaby-lake-up-to-4-2ghz-6mb
11602,https://citycenter.jo/gaming/graphic-card-gaming/asus-dual-geforce-rtx-5060-ti-8gb-gddr7-oc-edition-128-bit-memory-2602-mhz-boost-clock-28-gbps-memory-speed-4608-cuda-cores
11603,https://citycenter.jo/computer-hardware-peripherals/peripherals-keyboard/logitech-usb-unifying-receiver-2-4-ghz-wireless-compatible-w-logitech-unifying-devices-up-to-10m-6-devices
11604,https://citycenter.jo/computer-hardware-audio/go-des-gd-sp90-led-rgb-wireless-speaker-support-tf-3-5mm-aux-bluetooth-black
11605,https://citycenter.jo/computer-hardware/components-memory-ram/memory-ram-notebook-dram/kingston-valueram-16gb-5600mhz-ddr5-non-ecc-cl40-sodimm-laptop-memory
11606,https://citycenter.jo/gaming/gaming-motherboard/msi-pro-b760-p-ii-ddr4-intel-13th-gen-motherboard-pcie-4-0-ddr4-2xm-2-pcie-4-0-mainboard
11607,https://citycenter.jo/computer-hardware-peripherals/peripherals-mouse-pad/razer-goliathus-control-edition-pad-mouse-small
11608,https://citycenter.jo/pc-and-laptops/pc-and-laptops-tablet-pc/apple-ipad-air-5th-generation-2022-m1-8-cores-10-9-64gb-wifi-starlight-color
11609,https://citycenter.jo/gaming/gaming-motherboard/asus-prime-a620m-a-csm-ddr5-amd-am5-ryzen-7000-pcie-4-0-2xm-2-slots-1gb-lan-usb-3-2-gen-1-rgb-header
11610,https://citycenter.jo/gaming/gaming-peripherals/printer-scanner/cartridge-toner/hp-154x-black-toner-reload-cartridges-kit-5-000-pages-original-for-hp-laserjet-tank-printers
11611,https://citycenter.jo/computer-hardware-monitor-and-display/lcd-led-monitors/asus-va249qg-eye-care-gaming-24-ips-full-hd-120hz-1ms-low-blue-light-flicker-free-ultra-slim-300-nits-w-vga-display-port-hdmi-speakers
11612,https://citycenter.jo/electronics/lenkeng-lkv433mini-wireless-hdmi-full-hd-1080p-extender-hdmi-transmitter-hdmi-receiver-up-to-20m-support-for-video-conferences-home-entertainment-multimedia-education
11613,https://citycenter.jo/gaming/gaming-motherboard/intel-motherboards/asus-tuf-gaming-b660-plus-d4-wifi-6-intel-12th-gen-motherboard-pcie-4-0-ddr4-2xm-2-slots-usb-type-c
11614,https://citycenter.jo/computer-hardware-audio/audio-mic/dji-mic-mini-transmitter-infinity-black-ultralight-wireless-lavalier-microphone-for-dji-action-5-pro-osmo-pocket-3-noise-cancelling-wireless-microphone-for-camera-iphone-android-vlog-streaming
11615,https://citycenter.jo/computer-hardware/components-hard-drive/seagate-skyhawk-4tb-surveillance-hard-drive-256mb-cache-3-5-inch-internal
11616,https://citycenter.jo/pc-and-laptops/pc-and-laptops-desktops/home-business-desktop/lenovo-thinkstation-p3-tiny-workstation-2023-13gen-intel-core-i7-vpro-16-cores-superior-performance-w-nvidia-t400-4gb-gddr6-black
11617,https://citycenter.jo/pc-and-laptops/tablet-accessories/anker-pencil-a7139621-drawing-stylus-pen-bluetooth-5-3-up-to-8-hours-usb-c-charging-15-4-grams-for-apple-ipad
11618,https://citycenter.jo/gaming/gaming-peripherals/mouse-pad/razer-strider-hybrid-mouse-mat-a-soft-base-smooth-glide-anti-fraying-stitched-edges-xxl
11619,https://citycenter.jo/gaming/gaming-peripherals/mouse/wire/redragon-m719-invader-wired-optical-gaming-mouse-7-programmable-buttons-rgb-backlit-10-000-dpi-ergonomic-pc-computer-gaming-mice-with-fire-button-black
11620,https://citycenter.jo/gaming/gaming-storage-drive/hard-drives/toshiba-canvio-basics-1tb-usb-c-portable-hard-drive-support-windows-mac-black
11621,https://citycenter.jo/computer-hardware/components-hard-drive/hard-drive-desktop-hdd/western-digital-6tb-wd-red-plus-nas-internal-hdd-256-mb-cache-3-5-internal-hdd
11622,https://citycenter.jo/pc-and-laptops/laptop-accessories-laptop-and-desktop/anker-powerport-atom-iii-duo-60w-super-fast-charger-piq3-0-2x-type-c-universal-compatibility-for-phones-tablets-and-laptops-with-worldwide-plug-set-black
11623,https://citycenter.jo/computer-hardware?page=3
11624,https://citycenter.jo/computer-hardware-storage/internal-external-hdds/toshiba-canvio-basics-4tb-usb-3-0-portable-hard-drive-black
11625,https://citycenter.jo/gaming/gaming-peripherals/power-protection-upss/ups
11626,https://citycenter.jo/computer-hardware-monitor-and-display/ch-gaming-monitors/asus-rog-strix-xg27aqdmg-27-oled-glossy-2k-240hz-0-03ms-99-dci-p3-anti-flicker-asus-oled-care-uniform-brightness-g-sync-compatible
11627,https://citycenter.jo/gaming/gaming-storage-drive/synology-bee-series-drive-2tb-pocket-external-ssd-usb-c-connector-usb-3-2-gen-2-interface-up-to-1050mb-s-speed-black
11628,https://citycenter.jo/gaming/gaming-peripherals/mouse/logitech-ergo-m575-wireless-trackball-mouse-easy-thumb-control-precision-smooth-tracking-ergonomic-comfort-design-windows-mac-graphite
11629,https://citycenter.jo/gaming/gaming-storage-drive/dvd-blu-ray-burners/asus-lite-usb-portable-dvd-rewriter-drive-white
11630,https://citycenter.jo/gaming/gaming-peripherals/mouse-pad/arena-leggero-mouse-pad-anti-slip-water-resistant-machine-washable-black
11631,https://citycenter.jo/computer-hardware/components-motherboard/desktop-intel-platform?page=5
11632,https://citycenter.jo/computer-hardware-storage/storage-usb-pendrive/kingston-32gb-datatraveler-100-generation-3-usb-3-0-drive-black
11633,https://citycenter.jo/gaming/gaming-diy-water-cooling/fittings/angled-adapters/90/ek-af-angled-90-g1-4-nickel
11634,https://citycenter.jo/gaming/gaming-cpu-and-processor/processors-desktops/amd-ryzen-9-9800x3d-8-core-4-7ghz-5-2-ghz-max-boost-104mb-cache-am5-desktop-processor-tray
11635,https://citycenter.jo/computer-hardware-storage/storage-usb-pendrive/kingston-datatraveler-se9-g3-64gb-usb-flash-drive-usb-3-2-gen-1-speed-up-to-220mb-s-premium-metal-casing
11636,https://citycenter.jo/computer-hardware/components-case-and-chassis/asus-a21-plus-mini-tower-pc-case-mesh-support-hidden-connectors-360mm-radiators-ample-cable-management-w-4x-argb-fans-black
11637,https://citycenter.jo/computer-hardware/components-case-and-chassis/mid-tower-case/rog-strix-helios-gundam-edition-rgb-mid-tower
11638,https://citycenter.jo/computer-hardware-peripherals/peripherals-cable/cable-hdmi/promate-medialink-8k-usb-c-to-hdmi-adapter-8k-hdmi-48gbps-transmission-10000-long-bend-lifespan
