product_code,product_name,brand,store,url,image_url,price,original_price,currency,in_stock,product_description,categories,specs
Aqua Elite 360 BLACK V3,"Thermalright Aqua Elite 360 Black V3 ARGB CPU Liquid Cooler, High Performance AIO w/ 3x TL-C12B-S V2 Fans, LGA1700",THERMALRIGHT,Oriental Store,https://os-jo.com/thermalright-aqua-elite-360-black-v3-argb-cpu-liquid-cooler-high-performance-aio-w-3x-tl-c12b-s-v2-fans-lga1700,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/Aqua-Elite-360-BLACK-V3/1-1200x1200.jpg,65.0,,JOD,True,"Pump Dimensions：W62 mm x D62 mm x H53 mmPump Rated Speed：3300 RPM±10% (MAX)Pump Noise Level：23 dBA(MAX)Pump Power Consumption：4.8W (MAX)Pump Rated Voltage：12V DCAmpere：0.4±10% AConnector：4 PIN PWMARGB Connector：3 PIN 5VRadiator：AluminumPump MTTF：40000 Hours
TL-C12B-S V2 SPECIFICATION：Dimension：L120 mm x W120 mm x H25 mmWeight: 135 gRated Speed：1500 RPM±10% (MAX)Noise Level：25.6 dBA (MAX)Air Flow：66.17 CFM (MAX)Air Pressure：1.53 mm H2O (MAX)Ampere：0.2 AConnector：4 PIN PWMARGB Connector：3 PIN 5VBearing Type：S-FDB Bearing
*Intel：LGA 115X/1200/1700/2011/2066*AMD：AM4/AM5","{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}",{}
Aqua Elite 360 WHITE V3,"Thermalright Aqua Elite 360 White V3 ARGB CPU Liquid Cooler, High Performance AIO w/ 3x TL-C12W-S V2 Fans, LGA1700",THERMALRIGHT,Oriental Store,https://os-jo.com/thermalright-aqua-elite-360-white-v3-argb-cpu-liquid-cooler-high-performance-aio-w-3x-tl-c12w-s-v2-fans-lga1700,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/Aqua-Elite-360-WHITE-V3/1-1200x1200.jpg,65.0,,JOD,True,"Pump Dimensions：W62 mm x D62 mm x H53 mmPump Rated Speed：3300 RPM±10% (MAX)Pump Noise Level：23 dBA(MAX)Pump Power Consumption：4.8W (MAX)Pump Rated Voltage：12V DCAmpere：0.4±10% AConnector：4 PIN PWMARGB Connector：3 PIN 5VRadiator：AluminumPump MTTF：40000 Hours
TL-C12W-S V2 SPECIFICATION：Dimension：L120 mm x W120 mm x H25 mmWeight: 135 gRated Speed：1500 RPM±10% (MAX)Noise Level：25.6 dBA (MAX)Air Flow：66.17 CFM (MAX)Air Pressure：1.53 mm H2O (MAX)Ampere：0.2 AConnector：4 PIN PWMARGB Connector：3 PIN 5VBearing Type：S-FDB Bearing
*Intel：LGA 115X/1200/1700/2011/2066*AMD：AM4/AM5","{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}",{}
Aqua Elite 240 BLACK V3,"Thermalright Aqua Elite 240 Black V3 ARGB CPU Liquid Cooler, High Performance AIO w/ 2x TL-C12B-S V2 Fans, LGA1700",THERMALRIGHT,Oriental Store,https://os-jo.com/thermalright-aqua-elite-240-black-v3-argb-cpu-liquid-cooler-high-performance-aio-w-2x-tl-c12b-s-v2-fans-lga1700,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/Aqua-Elite-240-BLACK-V3/1-1200x1200.jpg,49.0,,JOD,True,"Pump Dimensions：W62 mm x D62 mm x H53 mmPump Rated Speed：3300 RPM±10% (MAX)Pump Noise Level：23 dBA(MAX)Pump Power Consumption：4.8W (MAX)Pump Rated Voltage：12V DCAmpere：0.4±10% AConnector：4 PIN PWMARGB Connector：3 PIN 5VRadiator：AluminumPump MTTF：40000 Hours
TL-C12B-S V2 SPECIFICATION：Dimension：L120 mm x W120 mm x H25 mmWeight: 135 gRated Speed：1500 RPM±10% (MAX)Noise Level：25.6 dBA (MAX)Air Flow：66.17 CFM (MAX)Air Pressure：1.53 mm H2O (MAX)Ampere：0.2 AConnector：4 PIN PWMARGB Connector：3 PIN 5VBearing Type：S-FDB Bearing
*Intel：LGA 115X/1200/1700/2011/2066*AMD：AM4/AM5","{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}",{}
Aqua Elite 240 WHITE V3,"Thermalright Aqua Elite 240 White V3 ARGB CPU Liquid Cooler, High Performance AIO w/ 2x TL-C12W-S V2 Fans, LGA1700",THERMALRIGHT,Oriental Store,https://os-jo.com/thermalright-aqua-elite-240-white-v3-argb-cpu-liquid-cooler-high-performance-aio-w-2x-tl-c12w-s-v2-fans-lga1700,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/Aqua-Elite-240-WHITE-V3/1-1200x1200.jpg,49.0,,JOD,True,"Pump Dimensions：W62 mm x D62 mm x H53 mmPump Rated Speed：3300 RPM±10% (MAX)Pump Noise Level：23 dBA(MAX)Pump Power Consumption：4.8W (MAX)Pump Rated Voltage：12V DCAmpere：0.4±10% AConnector：4 PIN PWMARGB Connector：3 PIN 5VRadiator：AluminumPump MTTF：40000 Hours
TL-C12W-S V2 SPECIFICATION：Dimension：L120 mm x W120 mm x H25 mmWeight: 135 gRated Speed：1500 RPM±10% (MAX)Noise Level：25.6 dBA (MAX)Air Flow：66.17 CFM (MAX)Air Pressure：1.53 mm H2O (MAX)Ampere：0.2 AConnector：4 PIN PWMARGB Connector：3 PIN 5VBearing Type：S-FDB Bearing
*Intel：LGA 115X/1200/1700/2011/2066*AMD：AM4/AM5","{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}",{}
Frozen Notte 240 WHITE ARGB,"Thermalright Frozen Notte 240 WHITE ARGB CPU Liquid Cooler, Extreme Performance AIO w/ 2x TL-E12W-S Fans, LGA1700",THERMALRIGHT,Oriental Store,https://os-jo.com/thermalright-frozen-notte-240-white-argb-cpu-liquid-cooler-extreme-performance-aio-w-2x-tl-e12w-s-fans-lga1700,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/Frozen-Notte-240-WHITE-ARGB/1-1200x1200.jpg,75.0,,JOD,True,"Pump Dimensions：W72 mm x D72 mm x H54 mmPump Rated Speed：5300 RPM±10% (MAX)Pump Noise Level：28 dBA(MAX)Pump Power Consumption：1.5W (MAX)Pump Rated Voltage：12V DCAmpere：0.12±10% AConnector：4 PIN PWMARGB Connector：3 PIN 5VRadiator：AluminumPump MTTF：40000 Hours
TL-E12W-S SPECIFICATION：Dimension：L120 mm x W120 mm x H25 mmWeight: 150 gRated Speed：2000 RPM±10% (MAX)Noise Level：27.7 dBA (MAX)Air Flow：72.37 CFM (MAX)Air Pressure：2.87 mm H2O (MAX)Ampere：0.16 AConnector：4 PIN PWMARGB Connector：3 PIN 5VBearing Type：S-FDB V2 Bearing","{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}",{}
Frozen Notte 240 BLACK ARGB,"Thermalright Frozen Notte 240 BLACK ARGB CPU Liquid Cooler, Extreme Performance AIO w/ 2x TL-E12B-S Fans, LGA1700",THERMALRIGHT,Oriental Store,https://os-jo.com/thermalright-frozen-notte-240-black-argb-cpu-liquid-cooler-extreme-performance-aio-w-2x-tl-e12b-s-fans-lga1700,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/Frozen-Notte-240-BLACK-ARGB/1-1200x1200.jpg,75.0,,JOD,True,"Pump Dimensions：W72 mm x D72 mm x H54 mmPump Rated Speed：5300 RPM±10% (MAX)Pump Noise Level：28 dBA(MAX)Pump Power Consumption：1.5W (MAX)Pump Rated Voltage：12V DCAmpere：0.12±10% AConnector：4 PIN PWMARGB Connector：3 PIN 5VRadiator：AluminumPump MTTF：40000 Hours
TL-E12B-S SPECIFICATION：Dimension：L120 mm x W120 mm x H25 mmWeight: 150 gRated Speed：2000 RPM±10% (MAX)Noise Level：27.7 dBA (MAX)Air Flow：72.37 CFM (MAX)Air Pressure：2.87 mm H2O (MAX)Ampere：0.16 AConnector：4 PIN PWMARGB Connector：3 PIN 5VBearing Type：S-FDB V2 Bearing","{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}",{}
Frozen Vision 360 WHITE,"Thermalright Frozen Vision 360 White ARGB CPU Liquid Cooler w/ 2.88"" IPS LCD Display For Pictures, Videos, Animations, High Performance AIO w/ 3x TL-K12W Fans, LGA1700",THERMALRIGHT,Oriental Store,https://os-jo.com/thermalright-frozen-vision-360-white-argb-cpu-liquid-cooler-w-2-88-ips-lcd-display-for-pictures-videos-animations-high-performance-aio-w-3x-tl-k12w-fans-lga1700,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/Frozen-Vision-360-WHITE/1-1200x1200.jpg,139.0,,JOD,True,Specification:Pump Dimensions：W67.5 mm x D67 mm x H58 mmPump Rated Speed：3000 RPM±10% (MAX)Pump Noise Level：23 dBA(MAX)Pump Power Consumption：3.4W (MAX)Pump Rated Voltage：12V DCAmpere：0.28±10% AConnector：4 PIN PWMRadiator：AluminumPump MTTF：40000 HoursTL-K12W SPECIFICATION：Dimension：L120 mm x W120 mm x H25 mmWeight: 220 gRated Speed：2150 RPM±10% (MAX)Noise Level：27 dBA (MAX)Air Flow：69 CFM (MAX)Air Pressure：2.87 mm H2O (MAX)Ampere：0.16 AConnector：4 PIN PWMARGB Connector：3 PIN 5VBearing Type：S-FDB V2 Bearing,"{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}",{}
S-TG-H-030-R,Thermal Grizzly Hydronaut 3.0ml (7.8g) Excellent Price-Performance Thermal Paste w/ 11.8 (W/m.K) Excellent Conductivity,Thermal Grizzly ,Oriental Store,https://os-jo.com/thermal-grizzly-hydronaut-3-0ml-7-8g-excellent-price-performance-thermal-paste-w-11-8-w-m-k-excellent-conductivity,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/S-TG-H-001-RS/TG-H-001-RS_FRONT-1-scaled-1200x1200.jpg,20.0,,JOD,True,"Hydronaut can be used for overclocking due to it's excellent thermal conductivity, but it was created specifically for users with larger-scale cooling solutions, who are looking for a quality product with an excellent price-performance ratio, for example for their water cooling system.
The Hydronaut thermal grease delivers optimal heat transfer capabilities for larger-scale cooling solutions like water cooling systems.
Hydronaut thermal grease consists of a silicon-free structure. The makes it very light and highly flexible and easy to apply.
Hydronaut achieves best results if used on medium- to large-scale cooling solutions. This product is ROHS-compliant for demanding users.","{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}","{'Color:': 'Gray', 'Density:': '2,6g/cm³', 'Electrical conductivity:': '0 pS/m', 'Viscosity:': '140 - 190 Pa*s', 'Working temperature:': '-200°C bis +350°C'}"
S-TG-H-015-R,Thermal Grizzly Hydronaut 1.5ml (3.9g) Excellent Price-Performance Thermal Paste w/ 11.8 (W/m.K) Excellent Conductivity,Thermal Grizzly ,Oriental Store,https://os-jo.com/thermal-grizzly-hydronaut-1-5ml-3-9g-excellent-price-performance-thermal-paste-w-11-8-w-m-k-excellent-conductivity,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/S-TG-H-001-RS/TG-H-001-RS_FRONT-1-scaled-1200x1200.jpg,15.0,,JOD,True,"Hydronaut can be used for overclocking due to it's excellent thermal conductivity, but it was created specifically for users with larger-scale cooling solutions, who are looking for a quality product with an excellent price-performance ratio, for example for their water cooling system.
The Hydronaut thermal grease delivers optimal heat transfer capabilities for larger-scale cooling solutions like water cooling systems.
Hydronaut thermal grease consists of a silicon-free structure. The makes it very light and highly flexible and easy to apply.
Hydronaut achieves best results if used on medium- to large-scale cooling solutions. This product is ROHS-compliant for demanding users.","{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}","{'Color:': 'Gray', 'Density:': '2,6g/cm³', 'Electrical conductivity:': '0 pS/m', 'Viscosity:': '140 - 190 Pa*s', 'Working temperature:': '-200°C bis +350°C'}"
TG-KE-002-R,Thermal Grizzly Kryonaut Extreme (2g) High Performance Thermal Paste w/ 14.2 (W/m.K) Exceptional Conductivity,Thermal Grizzly ,Oriental Store,https://os-jo.com/thermal-grizzly-kryonaut-extreme-2g-high-performance-thermal-paste-w-14-w-m-k-exceptional-conductivity,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/TG-KE-002-R/71V+HU5Nw0S._SL1500_-1200x1200.jpg,15.0,,JOD,True,Thermal Grizzly Kryonaut Extreme 2g Thermal Paste,"{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}",{}
Peerless Assassin 120 SE ARGB,"Thermalright Peerless Assassin 120 SE ARGB CPU Air Cooler, Dual Tower w/ 6x 6mm Heat Pipes & High Performance Dual Fan, LGA1700",THERMALRIGHT,Oriental Store,https://os-jo.com/thermalright-peerless-assassin-120-se-argb-cpu-air-cooler-dual-tower-w-6x-6mm-heat-pipes-high-performance-dual-fan-lga1700,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/Peerless-Assassin-120-SE-ARGB/1e057960fccae4328fbdc13bb45bf42c.1600-1200x1200.jpg,40.0,,JOD,True,"Heatsink Specifications:Dimension：L125 mm x W110 mm x H155 mmWeight：730gHeat pipes：6mm heatpipe x 6 unitsCopper Base：C1100 Pure copper nickel plated
TL-C12C-S FAN Spec：Dimension：L120 mm x W120 mm x H25 mmWeight：120gRated Speed：1550 RPM±10% (MAX)Noise Level：25.6 dBAAir Flow：66.17 CFM (MAX)Air Pressure：1.53mm H2O (MAX)Ampere：0.20 AConnector：4 Pin (PWM Fan connector)ARGB Connector: 3 PIN 5VBearing Type : S-FDB Bearing
*Intel：LGA115X/1200/1700*AMD：AM4/AM5","{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}",{}
Burst Assassin 120 ARGB,"Thermalright Burst Assassin 120 ARGB CPU Air Cooler, Single Tower w/ 6x 6mm Heat Pipes & High Performance Single Fan, LGA1700",THERMALRIGHT,Oriental Store,https://os-jo.com/thermalright-burst-assassin-120-argb-cpu-air-cooler-single-tower-w-6x-6mm-heat-pipes-high-performance-single-fan-lga1700,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/Burst-Assassin-120-ARGB/BA120-1500-%E4%B8%BB%E5%9B%BE-1-1200x1200.jpg,32.0,,JOD,True,"Heatsink Specifications:Dimension：L124 mm x W52 mm x H154 mmWeight：510gHeat pipes：6mm heatpipe x 6 unitsCopper Base：C1100 Pure copper nickel plated
TL-C12CG-S FAN Spec：Dimension：L120 mm x W120 mm x H25 mmWeight：120gRated Speed：1550 RPM±10% (MAX)Noise Level：25.6 dBAAir Flow：66.17 CFM (MAX)Air Pressure：1.53 mm H2O (MAX)Ampere：0.20 AARGB Port：5V/3PinConnector：4 Pin (PWM Fan connector)Bearing Type : S-FDB Bearing
*Intel：LGA115X/1200/1700*AMD：AM4/AM5","{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}",{}
Assassin X 120 Refined SE WHITE ARGB,"Thermalright Assassin X 120 Refined SE WHITE ARGB CPU Air Cooler, Single Tower w/ 4x 6mm Heat Pipes & High Performance Single Fan, LGA1700",THERMALRIGHT,Oriental Store,https://os-jo.com/thermalright-assassin-x-120-refined-se-white-argb-cpu-air-cooler-single-tower-w-4x-6mm-heat-pipes-high-performance-single-fan-lga1700,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/Assassin-X-120-Refined-SE-WHITE-ARGB/1-1200x1200.jpg,22.0,,JOD,True,"Heatsink Specifications:Dimension：L120 mm x W46 mm x H148 mmWeight：630gHeat pipes：6mm heatpipe x 4 units
TL-C12CW-S FAN Spec：Dimension：L120 mm x W120 mm x H25 mmWeight：120gRated Speed：1550 RPM±10% (MAX)Noise Level：25.6 dBAAir Flow：66.17 CFM (MAX)Air Pressure：1.53mm H2O (MAX)Ampere：0.20 AConnector：4 Pin (PWM Fan connector)ARGB Connector：3 PIN 5VBearing Type : S-FDB Bearing
*Intel：LGA115X/1200/1700*AMD：AM4/AM5","{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}",{}
Assassin X 120 Refined SE ARGB,"Thermalright Assassin X 120 Refined SE ARGB CPU Air Cooler, Single Tower w/ 4x 6mm Heat Pipes & High Performance Single Fan, LGA1700",THERMALRIGHT,Oriental Store,https://os-jo.com/thermalright-assassin-x-120-refined-se-argb-cpu-air-cooler-single-tower-w-4x-6mm-heat-pipes-high-performance-single-fan-lga1700,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/Assassin-X-120-Refined-SE-ARGB/1-1200x1200.jpg,20.0,,JOD,True,"Heatsink Specifications:Dimension：L120 mm x W46 mm x H148 mmWeight：630gHeat pipes：6mm heatpipe x 4 units
TL-C12C-S FAN Spec：Dimension：L120 mm x W120 mm x H25 mmWeight：120gRated Speed：1550 RPM±10% (MAX)Noise Level：25.6 dBAAir Flow：66.17 CFM (MAX)Air Pressure：1.53mm H2O (MAX)Ampere：0.20 AConnector：4 Pin (PWM Fan connector)ARGB Connector：3 PIN 5VBearing Type : S-FDB Bearing
*Intel：LGA115X/1200/1700*AMD：AM4/AM5","{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}",{}
Assassin Spirit 120 PLUS V2,"Thermalright Assassin Spirit 120 PLUS V2 CPU Air Cooler, Single Tower w/ 4x 6mm Heat Pipes & High Performance Dual Fan, LGA1700",THERMALRIGHT,Oriental Store,https://os-jo.com/thermalright-assassin-spirit-120-plus-v2-cpu-air-cooler-single-tower-w-4x-6mm-heat-pipes-high-performance-dual-fan-lga1700,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/Assassin-Spirit-120-PLUS-V2/1-1200x1200.jpg,20.0,,JOD,True,"Heatsink Specifications:Dimension: L120 mm x W48 mm x H154 mmWeight: 500gHeat pipes: 6mm heatpipe x 4 units
TL-C12 V2 FAN Spec：Dimension: L120 mm x W120 mm x H25 mmRated Speed: 1500 RPM±10% (MAX)Noise Level: 25.6 dBAAir Flow: 66.17 CFM (MAX)Air Pressure: 1.53 mm H2O (MAX)Ampere: 0.20 AConnector: 4 Pin (PWM Fan connector)Bearing Type : S-FDB Bearing
TL-C12R V2 FAN Spec：Dimension: L120 mm x W120 mm x H25 mmRated Speed: 1500 RPM±10% (MAX)Noise Level: 25.6 dBAAir Flow: 58 CFM (MAX)Air Pressure: 1.53 mm H2O (MAX)Ampere: 0.20 AConnector: 4 Pin (PWM Fan connector)Bearing Type : S-FDB Bearing
*Intel：LGA115X/1200/1700*AMD：AM4/AM5","{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}",{}
ROG RYUO III 360 ARGB,"ASUS ROG RYUO III 360 ARGB Anime Matrix™ LED Display All-In-One 360mm Liquid CPU Cooler w/ 3x120mm ARGB Fans, LGA1700 Support",ASUS,Oriental Store,https://os-jo.com/asus-rog-ryuo-iii-360-argb-anime-matrix-led-display-all-in-one-360mm-liquid-cpu-cooler-w-3x120mm-argb-fans-lga1700-support,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/ROG-RYUO-III-360-ARGB/ROG-RYUO-III-360-ARGB-1200x1200.jpg,249.0,,JOD,True,"ROG RYUO III 360 ARGB
ROG Ryuo III 360 all-in-one liquid CPU cooler with Asetek 8th gen pump solution, Anime Matrix™ LED Display and ROG ARGB cooling fans","{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}","{'CPU Socket Compatibility': 'Intel: LGA 1700  1200  115xAMD: AM5  AM4', 'Radiator Material': 'Aluminum  Copper  Plastic  Sleeved Rubber tube', 'Radiator Dimensions': '399.5 x 120 x 30 mm', 'Fan Dimensions': '120 x 120 x 25 mm', 'Fan Speed': '2200 +/- 300 RPM', 'Fan Noise Level': '36.45 dB(A)', 'Fan Connector': '4-Pin (PWM)', 'Pump Dimensions': '89 x 89 x 68.3 mm', 'Pump Connector': '3-Pin', 'Pump Speed': '800 - 2600 +/- 300 RPM', 'Warranty': '1 Year'}"
MLW-D24M-A18PZ-RW,"Cooler Master MasterLiquid 240L Core ARGB (White) CPU Liquid Cooler, New Gen S Dual Chamber Pump, 120mm ARGB Fans w/ CryoFuze Performance Thermal Paste",Cooler Master ,Oriental Store,https://os-jo.com/cooler-master-masterliquid-240l-core-argb-white-cpu-liquid-cooler-new-gen-s-dual-chamber-pump-120mm-argb-fans-w-cryofuze-performance-thermal-paste,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/MLW-D24M-A18PZ-RW/MLW-D24M-A18PZ-RW-240L-CORE-1200x1200.jpg,59.0,69.0,JOD,True,,"{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}","{'CPU Socket Compatibility': 'LGA1700  LGA1200  LGA1151  LGA1150  LGA1155  LGA1156  AM5  AM4  AM3  AM3+  AM2+  AM2  FM2', 'Radiator Material': 'Aluminum', 'Radiator Dimensions': '277 x 119.6 x 27.2 mm', 'Fan Dimensions': '120 x 120 x 25 mm', 'Fan Speed': '650-1750 RPM ± 10%', 'Fan Noise Level': '27.2 dBA (Max)', 'Fan Connector': '4-Pin (PWM)', 'Pump Noise Level': '12 dBA (Max)', 'Pump Connector': '3-Pin', 'Warranty': '1.Year'}"
SP120 RGB ELITE (White),Corsair iCUE SP120 RGB ELITE 3IN1(White) PWM PC Low-Noise High & Performance Fans & w/ ICue Node Core Controller,NZXT,Oriental Store,https://os-jo.com/corsair-icue-sp120-rgb-elite-3in1-white-pwm-pc-low-noise-high-performance-fans-w-icue-node-core-controller,https://os-jo.com/image/cache/catalog/products/Accessories/fans-cooling/SP120-RGB-ELITE-(White)/61dvcmphwoS._SL1500_-1200x1200.jpg,75.0,,JOD,True,,"{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}","{'Fan Dimensions': '120mm x 25mm', 'Fan Speed': '1500 +/- 10% RPM', 'Fan Noise Level': '5 - 22.6 dBA', 'Fan Connector': '4-Pin (PWM)'}"
TPX-NOPP-9010-R1,Cooler Master Thermal Pad 1.0mm High Performance Thermal Pad w/ High Thermal Conductivity 13.3w/mK,Cooler Master ,Oriental Store,https://os-jo.com/cooler-master-thermal-pad-1-0mm-high-performance-thermal-pad-w-high-thermal-conductivity-13-3w-mk,https://os-jo.com/image/cache/catalog/products/Accessories/CPU-COOLER/TPX-NOPP-9010-R1/dfdfdf-1200x1200.jpg,8.0,,JOD,True,Unknown,"{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}",{'Full Product Specifications': '•Dimensions (L x W x H) : 95 x 45 mm•Thermal Conductivity : 13.3 (W/m.K)•Color : Purple•Density : 3.4 ± 0.2 g/cc•Hardness : 30~60 Sc•Breakdown Voltage : 6KV (1mm)•Working Temperature : -40 ~ 200°C•Cooler Type : Thermal Grease'}
Aeronaut,Thermal Grizzly Aeronaut Thermal Paste 26g,Thermal Grizzly ,Oriental Store,https://os-jo.com/thermal-grizzly-aeronaut-thermal-paste-26g,https://os-jo.com/image/cache/catalog/products/Accessories/master-gel/THERMALL-1200x1200.JPEG,29.0,,JOD,True,Unknown,"{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}",{'Profile': '•Convenient 26 gram syringe making this thermal paste very easy to apply•Delivers good heat transfer for entry-level and medium performance computer systems•Popular choice for mainstream computing and moderate gaming•Thermal conductivity 8.5 W/mk•Thermal resistance 0.0129 K/W•very good thermal conductivity•long-term durability•no curing•no electrical conductivity•applicable with aluminum (warning is for Conductonaut only!)'}
MINUS PAD ,"Thermal Grizzly MINUS PAD 8 - 100X 100X 2,0 MM",Thermal Grizzly ,Oriental Store,https://os-jo.com/thermal-grizzly-minus-pad-8-100x-100x-2-0-mm,https://os-jo.com/image/cache/catalog/products/Accessories/master-gel/81lLXKqG5LL._AC_SX679_-1200x1200.jpeg,30.0,40.0,JOD,True,Unknown,"{'NZXT', 'darkFlash', 'Thermal Grizzly', 'Case Accessories', 'Cooler Master', 'Components', 'Lian lI', 'ASUS', 'Accessories', 'Cooling', 'HYTE', 'Other Accessories', 'THERMALRIGHT', 'NOCTUA', 'Gigabyte'}",{'Profile': 'High thermal conductivity- High compressibility- Electrically insulatingSpecification:- W / mK 8.0  temperature range -100 ° C / + 200 ° C'}
