urls,categories
https://citycenter.jo/cifracode-cnbt2d-2d-bluetooth-barcode-scanner-wireless-2-4ghz-bluetooth-1d-2d-qr-scanner-2000mah-battery-24-months-warranty,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/teclast-p50-2025-11-ips-90hz-android-14-wifi-lte-tablet-128gb-storage-8gb-12gb-shared-memory-7000mah-battery-blue,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/asus-rog-zephyrus-g14-2026-gu405ar-sy015-gaming-laptop-intel-core-ultra-9-386h-rtx-5070-ti-12gb-32gb-lpddr5x-1tb-ssd-14-3k-oled-120hz-platinum-white,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/asus-rog-zephyrus-g14-ga403gm-sy008-gaming-laptop-ryzen-ai-9-465-rtx-5060-8gb-16gb-lpddr5x-1tb-ssd-14-3k-oled-120hz-platinum-white,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/asus-zenbook-duo-2026-ux8407aa-sn099w-dual-screen-ai-laptop-intel-core-ultra-9-386h-32gb-lpddr5x-2tb-ssd-dual-14-3k-oled-touch-144hz-windows-11-home-90nb16v1-m008h0,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/asus-tuf-gaming-f16-2025-fx608jmr-14gen-intel-core-i7-14650hx-16-cores-w-nvidia-rtx-5060-8gb-ddr7-ips-165hz-display-gray,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/asus-zenbook-s-16-um5606ga-sr137w-ai-laptop-amd-ryzen-ai-7-445-32gb-lpddr5x-1tb-ssd-16-3k-oled-touch-120hz-windows-11-home-scandinavian-white,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/asus-proart-p16-h7606wp-rj132w-creator-laptop-amd-ryzen-ai-9-hx-370-rtx-5070-8gb-64gb-lpddr5x-2tb-pcie-4-0-ssd-16-3k-oled-touch-120hz-windows-11-home-90nb15k1-m00dp0,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/asus-vivobook-14-2026-m1407ka-ly174w-laptop-amd-ryzen-ai-5-330-16gb-ddr5-512gb-ssd-14-wuxga-windows-11-home-platinum-gold,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/acer-predator-helios-neo-16-ai-2025-phn16-73-94zr-gaming-laptop-intel-core-ultra-9-275hx-rtx-5070-8gb-16gb-ddr5-1tb-ssd-16-ips-2-5k-wqxga-240hz-nh-qx5em-003,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/hp-omnibook-5-flip-14-fp0045ne-2-in-1-laptop-intel-core-5-120u-16gb-lpddr5-512gb-pcie-ssd-14-fhd-touch-windows-11-home-d0yc1ea,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/teclast-t65-2025-large-13-4-120hz-android-wifi-lte-tablet-256gb-storage-6gb-24gb-shared-memory-10000mah-battery-gray,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/lenovo-thinkcentre-neo-50q-gen-6-tiny-ai-pc-intel-core-ultra-7-256v-16gb-lpddr5x-512gb-ssd-wi-fi-6-dos-3-year-warranty,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/asus-rog-strix-g18-2025-g815lr-new-intel-core-ultra-9-gen-ii-275hx-24-cores-w-nvidia-rtx-5070-ti-12gb-ddr7-2-5k-ips-240hz-display-32gb-volt-green,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/datalogic-memor-11-handheld-terminal-android-5-touchscreen-1d-2d-scanner-nfc-wireless-charging,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/datalogic-magellan-3410vsi-1d-2d-multi-if-kit-usb-on-counter-high-performance-bar-code-reader,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/lenovo-loq-gaming-17-2025-13gen-intel-core-i7-13650hx-14-cores-w-ai-engine-la1-chip-nvidia-rtx-5050-8gb-ddr7-ips-165hz-display-luna-grey,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/lenovo-loq-essential-2025-13gen-intel-core-i7-13650hx-14-cores-w-ai-engine-la1-chip-nvidia-rtx-5050-8gb-ddr7-ips-144hz-display-luna-grey,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/datalogic-gryphon-gd4520-handheld-barcode-scanner-with-stand-1d-2d-ocr-scanner-capabilities-650-nm-wavelength-1280-x-800-pixels-sensor-resolution-wired-connectivity-black,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/datalogic-quickscan-qbt2500-bluetooth-scanner-2d-imager-digimarc-multi-interface-rs232-kbw-usb-ip52-protection-class-usb-straight-2m-charging-transmitter-cradle-black,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/hp-all-in-one-24-cr2032ne-pc-2025-new-intel-ultra-5-12-cores-w-24-ips-full-hd-99-srgb-display-none-touch-white,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/lenovo-new-ideapad-1i-2024-13th-gen-intel-core-i5-10-cores-budget-friendly-lightweight-w-touch-screen-windows-11-home-customized-abyss-blue,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/lenovo-150-usb-c-travel-dock-charging-host-upto-100w-3-x-usb-a-3-0-x-hdmi-1-4-4k-30-hz-1-x-vga-up-to-1920-x-1080-60-hz-1-x-video-output-rj45-support-1-year-warranty-grey,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/hp-omen-16-2025-16-an0020ne-new-intel-core-ultra-9-gen-ii-285h-16-cores-w-nvidia-rtx-5070-8gb-ddr7-ips-165hz-display-shadow-black,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/hp-probook-4-g1ir-16-2025-intel-core-ultra-7-150u-10-core-for-everyday-business-performance-protected-by-hp-wolf-security-w-ddr5-memory-16-ips-display-silver,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/hpe-proliant-dl380-gen10-dual-intel-xeon-gold-6138-40-cores-20-20-cores-up-to-3-70-ghz-2u-rack-server-w-64gb-ram-optional-storage-90-days-warranty,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/hp-probook-4-g1ir-16-2025-intel-core-ultra-5-120u-10-core-for-everyday-business-performance-protected-by-hp-wolf-security-w-ddr5-memory-16-ips-display-silver,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/cc-power-9070xt-104-gaming-pc-new-14gen-intel-i5-k-series-14-cores-w-amd-radeon-rx-9070-xt-16gb-gddr6-liquid-cooler,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/cc-power-9070-105-gaming-pc-new-14gen-intel-i5-k-series-14-cores-w-amd-radeon-9070-16gb-ddr6-advanced-air-cooler,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/cc-power-5060ti-114-gaming-pc-new-14gen-intel-i5-k-series-14-cores-w-nvidia-rtx-5060ti-16gb-ddr7-liquid-cooler,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/cc-power-5060ti-114-gaming-pc-new-14gen-intel-i5-k-series-14-cores-w-nvidia-rtx-5060ti-16gb-ddr7-advanced-air-cooler,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/cc-power-5050-102-gaming-pc-new-12gen-intel-core-i5-6-cores-w-nvidia-rtx-5050-8gb-ddr6-advanced-air-cooler,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/asus-rog-strix-g16-2025-g615jmr-14gen-intel-core-i9-14900hx-24-cores-w-nvidia-rtx-5060-8gb-ddr7-ips-165hz-display-eclipse-gray,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/lenovo-thinkcentre-neo-50t-gen-6-tower-2025-new-intel-core-ultra-5-225-10-cores-next-level-ai-business-tower-desktop-w-3-years-warranty-black,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/lenovo-thinkpad-edge-e16-gen-3-2025-intel-ultra-7-gen-ii-255h-high-performance-16-core-intel-ai-boost-w-ddr5-memory-backlit-keyboard-en-black,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/lenovo-thinkpad-edge-e14-gen-7-2025-new-intel-ultra-7-gen-ii-255h-high-performance-16-core-intel-ai-boost-w-ddr5-memory-backlit-keyboard-en-black,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
